REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2024/02/01 00:05:00,1387.25,55.07,TRADE
SA1,2024/02/01 00:10:00,1392.59,55.94,TRADE
SA1,2024/02/01 00:15:00,1385.87,64.53,TRADE
SA1,2024/02/01 00:20:00,1384.73,62.95,TRADE
SA1,2024/02/01 00:25:00,1383.02,62.99,TRADE
SA1,2024/02/01 00:30:00,1378.45,54.77,TRADE
SA1,2024/02/01 00:35:00,1393.53,69.97,TRADE
SA1,2024/02/01 00:40:00,1392.69,69.62,TRADE
SA1,2024/02/01 00:45:00,1406.19,54.62,TRADE
SA1,2024/02/01 00:50:00,1402.2,57.47,TRADE
SA1,2024/02/01 00:55:00,1397.69,60.49,TRADE
SA1,2024/02/01 01:00:00,1400.34,61.46,TRADE
SA1,2024/02/01 01:05:00,1394.26,63.56,TRADE
SA1,2024/02/01 01:10:00,1406.52,62.33,TRADE
SA1,2024/02/01 01:15:00,1378.49,61.69,TRADE
SA1,2024/02/01 01:20:00,1369.81,61.04,TRADE
SA1,2024/02/01 01:25:00,1350.31,52.65,TRADE
SA1,2024/02/01 01:30:00,1346.19,56.04,TRADE
SA1,2024/02/01 01:35:00,1348.12,60.79,TRADE
SA1,2024/02/01 01:40:00,1328.95,77.18,TRADE
SA1,2024/02/01 01:45:00,1323.91,68.55,TRADE
SA1,2024/02/01 01:50:00,1310.92,61.75,TRADE
SA1,2024/02/01 01:55:00,1304.32,62.68,TRADE
SA1,2024/02/01 02:00:00,1306.23,63.35,TRADE
SA1,2024/02/01 02:05:00,1312.05,70.81,TRADE
SA1,2024/02/01 02:10:00,1295.43,63.01,TRADE
SA1,2024/02/01 02:15:00,1290.41,61.70,TRADE
SA1,2024/02/01 02:20:00,1275.65,62.15,TRADE
SA1,2024/02/01 02:25:00,1262.91,62.93,TRADE
SA1,2024/02/01 02:30:00,1255.69,58.75,TRADE
SA1,2024/02/01 02:35:00,1254.82,60.81,TRADE
SA1,2024/02/01 02:40:00,1256.15,56.10,TRADE
SA1,2024/02/01 02:45:00,1240.69,61.12,TRADE
SA1,2024/02/01 02:50:00,1231.82,60.32,TRADE
SA1,2024/02/01 02:55:00,1251.14,56.50,TRADE
SA1,2024/02/01 03:00:00,1249.93,52.64,TRADE
SA1,2024/02/01 03:05:00,1248.25,55.50,TRADE
SA1,2024/02/01 03:10:00,1216.35,59.59,TRADE
SA1,2024/02/01 03:15:00,1233.81,59.32,TRADE
SA1,2024/02/01 03:20:00,1230.1,59.78,TRADE
SA1,2024/02/01 03:25:00,1228.24,59.30,TRADE
SA1,2024/02/01 03:30:00,1241.3,60.11,TRADE
SA1,2024/02/01 03:35:00,1223.55,54.44,TRADE
SA1,2024/02/01 03:40:00,1217.91,54.54,TRADE
SA1,2024/02/01 03:45:00,1227.3,54.72,TRADE
SA1,2024/02/01 03:50:00,1211.77,54.16,TRADE
SA1,2024/02/01 03:55:00,1214.45,54.59,TRADE
SA1,2024/02/01 04:00:00,1215.54,44.22,TRADE
SA1,2024/02/01 04:05:00,1228.41,60.09,TRADE
SA1,2024/02/01 04:10:00,1223.87,70.70,TRADE
SA1,2024/02/01 04:15:00,1203.9,69.29,TRADE
SA1,2024/02/01 04:20:00,1207.89,69.22,TRADE
SA1,2024/02/01 04:25:00,1206.2,61.89,TRADE
SA1,2024/02/01 04:30:00,1210.11,79.31,TRADE
SA1,2024/02/01 04:35:00,1220.62,63.74,TRADE
SA1,2024/02/01 04:40:00,1224.45,72.65,TRADE
SA1,2024/02/01 04:45:00,1230.05,71.89,TRADE
SA1,2024/02/01 04:50:00,1238.02,64.49,TRADE
SA1,2024/02/01 04:55:00,1236.39,65,TRADE
SA1,2024/02/01 05:00:00,1248.43,77.89,TRADE
SA1,2024/02/01 05:05:00,1257.28,71.38,TRADE
SA1,2024/02/01 05:10:00,1263.23,78.42,TRADE
SA1,2024/02/01 05:15:00,1256.43,81.56,TRADE
SA1,2024/02/01 05:20:00,1269.92,83.28,TRADE
SA1,2024/02/01 05:25:00,1276,89.01,TRADE
SA1,2024/02/01 05:30:00,1281.29,97.63,TRADE
SA1,2024/02/01 05:35:00,1295.6,99.51,TRADE
SA1,2024/02/01 05:40:00,1324.73,101.15,TRADE
SA1,2024/02/01 05:45:00,1331.36,100.03,TRADE
SA1,2024/02/01 05:50:00,1321.42,99.39,TRADE
SA1,2024/02/01 05:55:00,1337.64,99.39,TRADE
SA1,2024/02/01 06:00:00,1336.53,86.26,TRADE
SA1,2024/02/01 06:05:00,1347.2,86.69,TRADE
SA1,2024/02/01 06:10:00,1391.95,88.17,TRADE
SA1,2024/02/01 06:15:00,1370.68,83.64,TRADE
SA1,2024/02/01 06:20:00,1386.94,84.30,TRADE
SA1,2024/02/01 06:25:00,1375.45,70.19,TRADE
SA1,2024/02/01 06:30:00,1394.97,61.70,TRADE
SA1,2024/02/01 06:35:00,1401.37,69.57,TRADE
SA1,2024/02/01 06:40:00,1450.42,69.05,TRADE
SA1,2024/02/01 06:45:00,1426.79,59.93,TRADE
SA1,2024/02/01 06:50:00,1408.08,36.37,TRADE
SA1,2024/02/01 06:55:00,1396.31,24.26,TRADE
SA1,2024/02/01 07:00:00,1383.62,0,TRADE
SA1,2024/02/01 07:05:00,1407,0,TRADE
SA1,2024/02/01 07:10:00,1349.53,-22.16,TRADE
SA1,2024/02/01 07:15:00,1307.5,-21.73,TRADE
SA1,2024/02/01 07:20:00,1312.37,-21.95,TRADE
SA1,2024/02/01 07:25:00,1305.84,-33.25,TRADE
SA1,2024/02/01 07:30:00,1250.9,-32.44,TRADE
SA1,2024/02/01 07:35:00,1243.11,-25.80,TRADE
SA1,2024/02/01 07:40:00,1235.03,-32.28,TRADE
SA1,2024/02/01 07:45:00,1233.7,-25.80,TRADE
SA1,2024/02/01 07:50:00,1197.13,-20.03,TRADE
SA1,2024/02/01 07:55:00,1188.93,-19.94,TRADE
SA1,2024/02/01 08:00:00,1148.59,-19.95,TRADE
SA1,2024/02/01 08:05:00,1102.84,-19.54,TRADE
SA1,2024/02/01 08:10:00,1076.33,-19.35,TRADE
SA1,2024/02/01 08:15:00,1044.24,-25.80,TRADE
SA1,2024/02/01 08:20:00,1046.73,-25.80,TRADE
SA1,2024/02/01 08:25:00,1027.09,-25.80,TRADE
SA1,2024/02/01 08:30:00,995.65,-18.86,TRADE
SA1,2024/02/01 08:35:00,973.59,-19.75,TRADE
SA1,2024/02/01 08:40:00,969.68,-25.80,TRADE
SA1,2024/02/01 08:45:00,938.71,-29.80,TRADE
SA1,2024/02/01 08:50:00,907.02,-25.80,TRADE
SA1,2024/02/01 08:55:00,876,-30,TRADE
SA1,2024/02/01 09:00:00,837.12,-39.91,TRADE
SA1,2024/02/01 09:05:00,808.86,-43.21,TRADE
SA1,2024/02/01 09:10:00,812.73,8.40,TRADE
SA1,2024/02/01 09:15:00,753.63,4.98,TRADE
SA1,2024/02/01 09:20:00,743.58,-17.98,TRADE
SA1,2024/02/01 09:25:00,699.96,-49.19,TRADE
SA1,2024/02/01 09:30:00,689.02,-43.21,TRADE
SA1,2024/02/01 09:35:00,677.97,-46.01,TRADE
SA1,2024/02/01 09:40:00,650.26,-43.21,TRADE
SA1,2024/02/01 09:45:00,636.08,-46.65,TRADE
SA1,2024/02/01 09:50:00,625.54,-48.19,TRADE
SA1,2024/02/01 09:55:00,583.11,-46.77,TRADE
SA1,2024/02/01 10:00:00,569.42,-46.77,TRADE
SA1,2024/02/01 10:05:00,533.7,-48.29,TRADE
SA1,2024/02/01 10:10:00,596.11,-43.21,TRADE
SA1,2024/02/01 10:15:00,560.46,-46,TRADE
SA1,2024/02/01 10:20:00,555.17,-43.37,TRADE
SA1,2024/02/01 10:25:00,508.35,-46.01,TRADE
SA1,2024/02/01 10:30:00,509.23,-46.01,TRADE
SA1,2024/02/01 10:35:00,485.13,-46.77,TRADE
SA1,2024/02/01 10:40:00,505.19,-48.32,TRADE
SA1,2024/02/01 10:45:00,449.97,-49.94,TRADE
SA1,2024/02/01 10:50:00,463.9,-50.19,TRADE
SA1,2024/02/01 10:55:00,444.94,-51.75,TRADE
SA1,2024/02/01 11:00:00,441.14,-52.01,TRADE
SA1,2024/02/01 11:05:00,419.09,-51.75,TRADE
SA1,2024/02/01 11:10:00,453.21,-50.97,TRADE
SA1,2024/02/01 11:15:00,445.88,-57.17,TRADE
