REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2023/05/01 00:05:00,1410.57,323.52,TRADE
SA1,2023/05/01 00:10:00,1432.78,226.89,TRADE
SA1,2023/05/01 00:15:00,1399.78,193.74,TRADE
SA1,2023/05/01 00:20:00,1412.89,195.76,TRADE
SA1,2023/05/01 00:25:00,1428.17,195.84,TRADE
SA1,2023/05/01 00:30:00,1430.85,194.27,TRADE
SA1,2023/05/01 00:35:00,1414.47,175.94,TRADE
SA1,2023/05/01 00:40:00,1415.22,175.99,TRADE
SA1,2023/05/01 00:45:00,1401.74,172.44,TRADE
SA1,2023/05/01 00:50:00,1398.72,175.94,TRADE
SA1,2023/05/01 00:55:00,1408.35,175.94,TRADE
SA1,2023/05/01 01:00:00,1411.16,175.94,TRADE
SA1,2023/05/01 01:05:00,1418.73,172.44,TRADE
SA1,2023/05/01 01:10:00,1382.68,209.59,TRADE
SA1,2023/05/01 01:15:00,1383.6,175.99,TRADE
SA1,2023/05/01 01:20:00,1351.13,172.44,TRADE
SA1,2023/05/01 01:25:00,1337.1,212.24,TRADE
SA1,2023/05/01 01:30:00,1332.43,172.44,TRADE
SA1,2023/05/01 01:35:00,1331.3,70.85,TRADE
SA1,2023/05/01 01:40:00,1329.89,121,TRADE
SA1,2023/05/01 01:45:00,1333.85,121,TRADE
SA1,2023/05/01 01:50:00,1351.97,76.49,TRADE
SA1,2023/05/01 01:55:00,1358.43,89.12,TRADE
SA1,2023/05/01 02:00:00,1318.9,95.28,TRADE
SA1,2023/05/01 02:05:00,1319.7,125.44,TRADE
SA1,2023/05/01 02:10:00,1301.07,125.44,TRADE
SA1,2023/05/01 02:15:00,1317.36,215.92,TRADE
SA1,2023/05/01 02:20:00,1311.13,213.93,TRADE
SA1,2023/05/01 02:25:00,1294.56,296.47,TRADE
SA1,2023/05/01 02:30:00,1260.18,113.50,TRADE
SA1,2023/05/01 02:35:00,1264.44,172.44,TRADE
SA1,2023/05/01 02:40:00,1239.98,172.44,TRADE
SA1,2023/05/01 02:45:00,1260.71,172.44,TRADE
SA1,2023/05/01 02:50:00,1228.67,170.52,TRADE
SA1,2023/05/01 02:55:00,1236.29,169.37,TRADE
SA1,2023/05/01 03:00:00,1231.95,172.44,TRADE
SA1,2023/05/01 03:05:00,1225.62,172.44,TRADE
SA1,2023/05/01 03:10:00,1225.06,166.08,TRADE
SA1,2023/05/01 03:15:00,1207.56,162.73,TRADE
SA1,2023/05/01 03:20:00,1215.79,162.17,TRADE
SA1,2023/05/01 03:25:00,1192.08,161.10,TRADE
SA1,2023/05/01 03:30:00,1188.99,165.53,TRADE
SA1,2023/05/01 03:35:00,1203.08,165.21,TRADE
SA1,2023/05/01 03:40:00,1205.84,161.97,TRADE
SA1,2023/05/01 03:45:00,1211.13,172.44,TRADE
SA1,2023/05/01 03:50:00,1200.97,139.15,TRADE
SA1,2023/05/01 03:55:00,1194.82,166.54,TRADE
SA1,2023/05/01 04:00:00,1171.18,169.71,TRADE
SA1,2023/05/01 04:05:00,1162.25,181.92,TRADE
SA1,2023/05/01 04:10:00,1187.28,164.87,TRADE
SA1,2023/05/01 04:15:00,1198.94,172.44,TRADE
SA1,2023/05/01 04:20:00,1186.23,167.48,TRADE
SA1,2023/05/01 04:25:00,1171.22,164.21,TRADE
SA1,2023/05/01 04:30:00,1175.29,165.22,TRADE
SA1,2023/05/01 04:35:00,1184.38,164.26,TRADE
SA1,2023/05/01 04:40:00,1164.31,167.48,TRADE
SA1,2023/05/01 04:45:00,1170.87,169.14,TRADE
SA1,2023/05/01 04:50:00,1163.59,163.94,TRADE
SA1,2023/05/01 04:55:00,1202.87,192.90,TRADE
SA1,2023/05/01 05:00:00,1167.22,183.62,TRADE
SA1,2023/05/01 05:05:00,1196.97,202.76,TRADE
SA1,2023/05/01 05:10:00,1183.19,205.80,TRADE
SA1,2023/05/01 05:15:00,1168.19,172.44,TRADE
SA1,2023/05/01 05:20:00,1161.65,197.69,TRADE
SA1,2023/05/01 05:25:00,1166.77,195.72,TRADE
SA1,2023/05/01 05:30:00,1190,379.95,TRADE
SA1,2023/05/01 05:35:00,1172.51,466,TRADE
SA1,2023/05/01 05:40:00,1183.8,1003.94,TRADE
SA1,2023/05/01 05:45:00,1161.42,578.81,TRADE
SA1,2023/05/01 05:50:00,1221.61,1003.94,TRADE
SA1,2023/05/01 05:55:00,1193.51,466,TRADE
SA1,2023/05/01 06:00:00,1204.46,466,TRADE
SA1,2023/05/01 06:05:00,1215.88,466,TRADE
SA1,2023/05/01 06:10:00,1215.44,466,TRADE
SA1,2023/05/01 06:15:00,1208.97,466,TRADE
SA1,2023/05/01 06:20:00,1213.5,394.62,TRADE
SA1,2023/05/01 06:25:00,1215.51,466,TRADE
SA1,2023/05/01 06:30:00,1241.53,466,TRADE
SA1,2023/05/01 06:35:00,1246.19,466,TRADE
SA1,2023/05/01 06:40:00,1279.4,995.94,TRADE
SA1,2023/05/01 06:45:00,1312.26,9899.50,TRADE
SA1,2023/05/01 06:50:00,1307.05,466,TRADE
SA1,2023/05/01 06:55:00,1322.96,466,TRADE
SA1,2023/05/01 07:00:00,1329,3982.59,TRADE
SA1,2023/05/01 07:05:00,1314.71,1003.94,TRADE
SA1,2023/05/01 07:10:00,1312.6,466,TRADE
SA1,2023/05/01 07:15:00,1323.69,466,TRADE
SA1,2023/05/01 07:20:00,1341.66,466,TRADE
SA1,2023/05/01 07:25:00,1376.85,466,TRADE
SA1,2023/05/01 07:30:00,1422,1003.94,TRADE
SA1,2023/05/01 07:35:00,1393.14,466,TRADE
SA1,2023/05/01 07:40:00,1422.33,420.64,TRADE
SA1,2023/05/01 07:45:00,1434.34,466,TRADE
SA1,2023/05/01 07:50:00,1455.03,466,TRADE
SA1,2023/05/01 07:55:00,1454.85,466,TRADE
SA1,2023/05/01 08:00:00,1436.24,466,TRADE
SA1,2023/05/01 08:05:00,1425.52,405.99,TRADE
SA1,2023/05/01 08:10:00,1431.56,392,TRADE
SA1,2023/05/01 08:15:00,1437.35,379.95,TRADE
SA1,2023/05/01 08:20:00,1438.27,379.95,TRADE
SA1,2023/05/01 08:25:00,1427.31,379.95,TRADE
SA1,2023/05/01 08:30:00,1405.95,300.89,TRADE
SA1,2023/05/01 08:35:00,1437.27,390,TRADE
SA1,2023/05/01 08:40:00,1399.21,390,TRADE
SA1,2023/05/01 08:45:00,1396.17,379.95,TRADE
SA1,2023/05/01 08:50:00,1392.23,495.16,TRADE
SA1,2023/05/01 08:55:00,1391.43,390,TRADE
SA1,2023/05/01 09:00:00,1373.58,390,TRADE
SA1,2023/05/01 09:05:00,1357.49,390,TRADE
SA1,2023/05/01 09:10:00,1334.77,390,TRADE
SA1,2023/05/01 09:15:00,1316.35,390,TRADE
SA1,2023/05/01 09:20:00,1336.89,390,TRADE
SA1,2023/05/01 09:25:00,1331.52,390,TRADE
SA1,2023/05/01 09:30:00,1330.16,300.89,TRADE
SA1,2023/05/01 09:35:00,1328.3,390,TRADE
SA1,2023/05/01 09:40:00,1299.33,390,TRADE
SA1,2023/05/01 09:45:00,1273.56,383.23,TRADE
SA1,2023/05/01 09:50:00,1253.55,390,TRADE
SA1,2023/05/01 09:55:00,1228.13,390,TRADE
SA1,2023/05/01 10:00:00,1220.55,390,TRADE
SA1,2023/05/01 10:05:00,1208.88,379.95,TRADE
SA1,2023/05/01 10:10:00,1230.23,390,TRADE
SA1,2023/05/01 10:15:00,1229.82,393.07,TRADE
SA1,2023/05/01 10:20:00,1255.19,1003.94,TRADE
SA1,2023/05/01 10:25:00,1242.47,390,TRADE
SA1,2023/05/01 10:30:00,1246.37,390,TRADE
SA1,2023/05/01 10:35:00,1294.8,995.94,TRADE
SA1,2023/05/01 10:40:00,1305.2,995.94,TRADE
SA1,2023/05/01 10:45:00,1280.64,420.64,TRADE
SA1,2023/05/01 10:50:00,1263.44,578.81,TRADE
SA1,2023/05/01 10:55:00,1233.74,390,TRADE
SA1,2023/05/01 11:00:00,1202.5,300.89,TRADE
SA1,2023/05/01 11:05:00,1206.63,390,TRADE
SA1,2023/05/01 11:10:00,1181.65,340.61,TRADE
SA1,2023/05/01 11:15:00,1154.08,230.44,TRADE
SA1,2023/05/01 11:20:00,1156.65,232.41,TRADE
SA1,2023/05/01 11:25:00,1144.75,230.44,TRADE
SA1,2023/05/01 11:30:00,1128.17,230.44,TRADE
SA1,2023/05/01 11:35:00,1093.03,230.44,TRADE
SA1,2023/05/01 11:40:00,1085.82,139.45,TRADE
SA1,2023/05/01 11:45:00,1042.64,139.45,TRADE
SA1,2023/05/01 11:50:00,1015.89,172.44,TRADE
SA1,2023/05/01 11:55:00,1016.29,172.44,TRADE
SA1,2023/05/01 12:00:00,1016.47,172.44,TRADE
SA1,2023/05/01 12:05:00,989.74,115.34,TRADE
SA1,2023/05/01 12:10:00,962.79,112.66,TRADE
SA1,2023/05/01 12:15:00,892.03,126.96,TRADE
SA1,2023/05/01 12:20:00,876.18,92.32,TRADE
SA1,2023/05/01 12:25:00,872.86,127.92,TRADE
SA1,2023/05/01 12:30:00,869.92,118.53,TRADE
SA1,2023/05/01 12:35:00,879.98,126.52,TRADE
SA1,2023/05/01 12:40:00,883.06,127.99,TRADE
SA1,2023/05/01 12:45:00,904.47,122.41,TRADE
SA1,2023/05/01 12:50:00,938.05,121.63,TRADE
SA1,2023/05/01 12:55:00,924.26,127.15,TRADE
SA1,2023/05/01 13:00:00,927.83,122.40,TRADE
SA1,2023/05/01 13:05:00,924.75,98.26,TRADE
SA1,2023/05/01 13:10:00,956.97,127.24,TRADE
SA1,2023/05/01 13:15:00,958.41,123.07,TRADE
SA1,2023/05/01 13:20:00,1016.19,129.54,TRADE
SA1,2023/05/01 13:25:00,1012.6,165.46,TRADE
SA1,2023/05/01 13:30:00,1001.6,130.31,TRADE
SA1,2023/05/01 13:35:00,1008.23,110.56,TRADE
SA1,2023/05/01 13:40:00,998.37,124.63,TRADE
SA1,2023/05/01 13:45:00,988.76,125.29,TRADE
SA1,2023/05/01 13:50:00,968.16,88.38,TRADE
SA1,2023/05/01 13:55:00,980.95,104.17,TRADE
SA1,2023/05/01 14:00:00,964.69,98.12,TRADE
SA1,2023/05/01 14:05:00,1020.58,127,TRADE
SA1,2023/05/01 14:10:00,995.28,119.73,TRADE
SA1,2023/05/01 14:15:00,1025.61,129.38,TRADE
SA1,2023/05/01 14:20:00,1060.34,123.40,TRADE
SA1,2023/05/01 14:25:00,1106.38,131.72,TRADE
SA1,2023/05/01 14:30:00,1128.91,129.55,TRADE
SA1,2023/05/01 14:35:00,1150.13,152.43,TRADE
SA1,2023/05/01 14:40:00,1149.09,131.91,TRADE
SA1,2023/05/01 14:45:00,1179.98,132.77,TRADE
SA1,2023/05/01 14:50:00,1207.94,158.21,TRADE
SA1,2023/05/01 14:55:00,1195.39,154.69,TRADE
SA1,2023/05/01 15:00:00,1198.85,220.29,TRADE
SA1,2023/05/01 15:05:00,1196.13,152.78,TRADE
SA1,2023/05/01 15:10:00,1178.34,141.91,TRADE
SA1,2023/05/01 15:15:00,1156.6,129.08,TRADE
SA1,2023/05/01 15:20:00,1173.35,144.71,TRADE
SA1,2023/05/01 15:25:00,1179.47,140.25,TRADE
SA1,2023/05/01 15:30:00,1214.14,147.36,TRADE
SA1,2023/05/01 15:35:00,1259.07,172.44,TRADE
SA1,2023/05/01 15:40:00,1275.91,230.44,TRADE
SA1,2023/05/01 15:45:00,1283.1,269.24,TRADE
SA1,2023/05/01 15:50:00,1312.91,230.44,TRADE
SA1,2023/05/01 15:55:00,1321.59,230.44,TRADE
SA1,2023/05/01 16:00:00,1365.95,300.89,TRADE
SA1,2023/05/01 16:05:00,1356.95,379.95,TRADE
SA1,2023/05/01 16:10:00,1365.3,392.92,TRADE
SA1,2023/05/01 16:15:00,1352.04,379.95,TRADE
SA1,2023/05/01 16:20:00,1393.18,591,TRADE
SA1,2023/05/01 16:25:00,1428.02,461.72,TRADE
SA1,2023/05/01 16:30:00,1429.73,420.64,TRADE
