REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2025/09/01 00:05:00,1588.81,138,TRADE
SA1,2025/09/01 00:10:00,1613.13,138,TRADE
SA1,2025/09/01 00:15:00,1613.24,124.65,TRADE
SA1,2025/09/01 00:20:00,1619.02,138,TRADE
SA1,2025/09/01 00:25:00,1632.21,149,TRADE
SA1,2025/09/01 00:30:00,1624.38,138,TRADE
SA1,2025/09/01 00:35:00,1634.39,138.04,TRADE
SA1,2025/09/01 00:40:00,1633.47,149,TRADE
SA1,2025/09/01 00:45:00,1642.33,299.99,TRADE
SA1,2025/09/01 00:50:00,1611.72,138.04,TRADE
SA1,2025/09/01 00:55:00,1627.53,138,TRADE
SA1,2025/09/01 01:00:00,1620.69,138,TRADE
SA1,2025/09/01 01:05:00,1632.17,155.05,TRADE
SA1,2025/09/01 01:10:00,1622.94,138.04,TRADE
SA1,2025/09/01 01:15:00,1615.13,138.04,TRADE
SA1,2025/09/01 01:20:00,1603.65,149,TRADE
SA1,2025/09/01 01:25:00,1602.91,138,TRADE
SA1,2025/09/01 01:30:00,1613.4,138,TRADE
SA1,2025/09/01 01:35:00,1582.44,138,TRADE
SA1,2025/09/01 01:40:00,1576.28,138,TRADE
SA1,2025/09/01 01:45:00,1567.44,149,TRADE
SA1,2025/09/01 01:50:00,1566.4,138,TRADE
SA1,2025/09/01 01:55:00,1597.41,138,TRADE
SA1,2025/09/01 02:00:00,1570.09,136.88,TRADE
SA1,2025/09/01 02:05:00,1564.09,138,TRADE
SA1,2025/09/01 02:10:00,1554.05,137.37,TRADE
SA1,2025/09/01 02:15:00,1559.87,149,TRADE
SA1,2025/09/01 02:20:00,1541.14,124.64,TRADE
SA1,2025/09/01 02:25:00,1553.11,149,TRADE
SA1,2025/09/01 02:30:00,1526.1,299.99,TRADE
SA1,2025/09/01 02:35:00,1499.04,170.44,TRADE
SA1,2025/09/01 02:40:00,1526.71,138,TRADE
SA1,2025/09/01 02:45:00,1501.63,149,TRADE
SA1,2025/09/01 02:50:00,1516.98,138,TRADE
SA1,2025/09/01 02:55:00,1503.56,138,TRADE
SA1,2025/09/01 03:00:00,1496.29,138,TRADE
SA1,2025/09/01 03:05:00,1485.65,149,TRADE
SA1,2025/09/01 03:10:00,1480.85,138,TRADE
