REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2024/07/01 00:05:00,1594.45,298.32,TRADE
SA1,2024/07/01 00:10:00,1603.58,296.69,TRADE
SA1,2024/07/01 00:15:00,1586.15,293.05,TRADE
SA1,2024/07/01 00:20:00,1572.41,294.84,TRADE
SA1,2024/07/01 00:25:00,1564.19,293.79,TRADE
SA1,2024/07/01 00:30:00,1559.78,258.91,TRADE
SA1,2024/07/01 00:35:00,1554.44,276.51,TRADE
SA1,2024/07/01 00:40:00,1597.92,312.24,TRADE
SA1,2024/07/01 00:45:00,1612.35,318.02,TRADE
SA1,2024/07/01 00:50:00,1592.7,314.93,TRADE
SA1,2024/07/01 00:55:00,1609.5,317.37,TRADE
SA1,2024/07/01 01:00:00,1590.51,267.53,TRADE
SA1,2024/07/01 01:05:00,1576.09,273.16,TRADE
SA1,2024/07/01 01:10:00,1545.15,298.32,TRADE
SA1,2024/07/01 01:15:00,1519.13,268.19,TRADE
SA1,2024/07/01 01:20:00,1523.72,270.63,TRADE
SA1,2024/07/01 01:25:00,1526.75,265.01,TRADE
SA1,2024/07/01 01:30:00,1526.93,268.26,TRADE
SA1,2024/07/01 01:35:00,1528.5,298.32,TRADE
SA1,2024/07/01 01:40:00,1520.78,324.25,TRADE
SA1,2024/07/01 01:45:00,1519.68,277.29,TRADE
SA1,2024/07/01 01:50:00,1501.87,275.46,TRADE
SA1,2024/07/01 01:55:00,1490.69,267.34,TRADE
SA1,2024/07/01 02:00:00,1494.04,219.17,TRADE
SA1,2024/07/01 02:05:00,1492.6,219.35,TRADE
SA1,2024/07/01 02:10:00,1483.04,220.07,TRADE
SA1,2024/07/01 02:15:00,1486.77,223.30,TRADE
SA1,2024/07/01 02:20:00,1489.43,228.58,TRADE
SA1,2024/07/01 02:25:00,1471.25,298.32,TRADE
SA1,2024/07/01 02:30:00,1469.43,298.32,TRADE
SA1,2024/07/01 02:35:00,1462.56,228.68,TRADE
SA1,2024/07/01 02:40:00,1453.2,229.24,TRADE
SA1,2024/07/01 02:45:00,1430.55,226.21,TRADE
SA1,2024/07/01 02:50:00,1434.6,219.35,TRADE
SA1,2024/07/01 02:55:00,1433.17,221.78,TRADE
SA1,2024/07/01 03:00:00,1419.09,219.35,TRADE
SA1,2024/07/01 03:05:00,1407.25,175.07,TRADE
SA1,2024/07/01 03:10:00,1420.43,175.07,TRADE
SA1,2024/07/01 03:15:00,1426.02,233.79,TRADE
SA1,2024/07/01 03:20:00,1419.55,229.97,TRADE
SA1,2024/07/01 03:25:00,1409.6,229.97,TRADE
SA1,2024/07/01 03:30:00,1403.79,219.35,TRADE
SA1,2024/07/01 03:35:00,1392.47,219.35,TRADE
SA1,2024/07/01 03:40:00,1408.95,219.46,TRADE
SA1,2024/07/01 03:45:00,1387.67,257.91,TRADE
SA1,2024/07/01 03:50:00,1388.84,229.97,TRADE
SA1,2024/07/01 03:55:00,1389.45,205.16,TRADE
SA1,2024/07/01 04:00:00,1391.22,233.79,TRADE
SA1,2024/07/01 04:05:00,1408.49,259.52,TRADE
SA1,2024/07/01 04:10:00,1437.2,266.61,TRADE
SA1,2024/07/01 04:15:00,1444.55,281.24,TRADE
SA1,2024/07/01 04:20:00,1440.2,281.53,TRADE
SA1,2024/07/01 04:25:00,1411.35,299.44,TRADE
SA1,2024/07/01 04:30:00,1404.5,275.07,TRADE
SA1,2024/07/01 04:35:00,1411.5,299.44,TRADE
SA1,2024/07/01 04:40:00,1443.13,361.54,TRADE
SA1,2024/07/01 04:45:00,1433.32,299.44,TRADE
SA1,2024/07/01 04:50:00,1433.94,276.71,TRADE
SA1,2024/07/01 04:55:00,1458.02,299.44,TRADE
SA1,2024/07/01 05:00:00,1451.64,299.44,TRADE
SA1,2024/07/01 05:05:00,1450.5,388.54,TRADE
SA1,2024/07/01 05:10:00,1451.85,272.87,TRADE
SA1,2024/07/01 05:15:00,1457.43,300.01,TRADE
SA1,2024/07/01 05:20:00,1465.29,300.01,TRADE
SA1,2024/07/01 05:25:00,1444.01,249.58,TRADE
SA1,2024/07/01 05:30:00,1452.92,299.44,TRADE
