REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2024/10/01 00:05:00,1476.59,96.78,TRADE
SA1,2024/10/01 00:10:00,1485.9,95.84,TRADE
SA1,2024/10/01 00:15:00,1478.97,94.88,TRADE
SA1,2024/10/01 00:20:00,1491.24,94.58,TRADE
SA1,2024/10/01 00:25:00,1484.41,95.91,TRADE
SA1,2024/10/01 00:30:00,1485.78,78.82,TRADE
SA1,2024/10/01 00:35:00,1499.83,100.44,TRADE
SA1,2024/10/01 00:40:00,1480.75,100.37,TRADE
SA1,2024/10/01 00:45:00,1475.28,81.96,TRADE
SA1,2024/10/01 00:50:00,1492.81,97.41,TRADE
SA1,2024/10/01 00:55:00,1496.16,84.37,TRADE
SA1,2024/10/01 01:00:00,1467.92,93.99,TRADE
SA1,2024/10/01 01:05:00,1453.88,99.69,TRADE
SA1,2024/10/01 01:10:00,1455.65,97.54,TRADE
SA1,2024/10/01 01:15:00,1445.35,81.43,TRADE
SA1,2024/10/01 01:20:00,1443.63,81.83,TRADE
SA1,2024/10/01 01:25:00,1426.43,81.43,TRADE
SA1,2024/10/01 01:30:00,1418.94,78.23,TRADE
SA1,2024/10/01 01:35:00,1424.56,82,TRADE
SA1,2024/10/01 01:40:00,1432.57,84.84,TRADE
SA1,2024/10/01 01:45:00,1425.22,82.37,TRADE
SA1,2024/10/01 01:50:00,1430.15,78.66,TRADE
SA1,2024/10/01 01:55:00,1435.92,71.35,TRADE
SA1,2024/10/01 02:00:00,1430.56,71.30,TRADE
SA1,2024/10/01 02:05:00,1417.23,70.90,TRADE
SA1,2024/10/01 02:10:00,1410.78,85.27,TRADE
SA1,2024/10/01 02:15:00,1392.77,67.03,TRADE
SA1,2024/10/01 02:20:00,1384.62,63.91,TRADE
SA1,2024/10/01 02:25:00,1403.8,49.25,TRADE
SA1,2024/10/01 02:30:00,1380.66,66.96,TRADE
SA1,2024/10/01 02:35:00,1384.61,40.12,TRADE
SA1,2024/10/01 02:40:00,1369.3,42.29,TRADE
SA1,2024/10/01 02:45:00,1369.79,43.65,TRADE
SA1,2024/10/01 02:50:00,1378.55,43.97,TRADE
SA1,2024/10/01 02:55:00,1387.35,46.57,TRADE
SA1,2024/10/01 03:00:00,1361.95,45.83,TRADE
SA1,2024/10/01 03:05:00,1368.8,38.79,TRADE
SA1,2024/10/01 03:10:00,1353.67,70.02,TRADE
SA1,2024/10/01 03:15:00,1355.13,51.05,TRADE
SA1,2024/10/01 03:20:00,1362.4,70.02,TRADE
SA1,2024/10/01 03:25:00,1357.46,52.75,TRADE
SA1,2024/10/01 03:30:00,1358.73,51.58,TRADE
SA1,2024/10/01 03:35:00,1365.33,47.68,TRADE
SA1,2024/10/01 03:40:00,1382.36,52.95,TRADE
SA1,2024/10/01 03:45:00,1371.09,52.94,TRADE
SA1,2024/10/01 03:50:00,1384.01,51.91,TRADE
SA1,2024/10/01 03:55:00,1365.11,51.37,TRADE
SA1,2024/10/01 04:00:00,1358.22,55.44,TRADE
SA1,2024/10/01 04:05:00,1341.88,104.44,TRADE
SA1,2024/10/01 04:10:00,1324.6,36.58,TRADE
SA1,2024/10/01 04:15:00,1332.67,70.02,TRADE
SA1,2024/10/01 04:20:00,1323.65,39.09,TRADE
SA1,2024/10/01 04:25:00,1321.74,39.69,TRADE
SA1,2024/10/01 04:30:00,1322.82,104.44,TRADE
SA1,2024/10/01 04:35:00,1305.25,39.13,TRADE
SA1,2024/10/01 04:40:00,1293.74,74.46,TRADE
SA1,2024/10/01 04:45:00,1299.38,48.49,TRADE
SA1,2024/10/01 04:50:00,1304.57,41.96,TRADE
SA1,2024/10/01 04:55:00,1295.9,43.57,TRADE
SA1,2024/10/01 05:00:00,1298.17,45.36,TRADE
SA1,2024/10/01 05:05:00,1300.47,37.89,TRADE
SA1,2024/10/01 05:10:00,1301.75,38.58,TRADE
SA1,2024/10/01 05:15:00,1301.11,37.90,TRADE
SA1,2024/10/01 05:20:00,1291.96,79.44,TRADE
SA1,2024/10/01 05:25:00,1289.74,64.20,TRADE
SA1,2024/10/01 05:30:00,1287.78,41.18,TRADE
SA1,2024/10/01 05:35:00,1301.33,37.98,TRADE
SA1,2024/10/01 05:40:00,1312.84,42.62,TRADE
SA1,2024/10/01 05:45:00,1312.32,36.66,TRADE
SA1,2024/10/01 05:50:00,1310.74,38.88,TRADE
SA1,2024/10/01 05:55:00,1327.09,38.88,TRADE
SA1,2024/10/01 06:00:00,1311.28,37.55,TRADE
SA1,2024/10/01 06:05:00,1319.22,62.25,TRADE
SA1,2024/10/01 06:10:00,1314.51,66.04,TRADE
SA1,2024/10/01 06:15:00,1307.85,62.46,TRADE
SA1,2024/10/01 06:20:00,1298.66,61.48,TRADE
SA1,2024/10/01 06:25:00,1308.37,63.21,TRADE
SA1,2024/10/01 06:30:00,1307.1,64.28,TRADE
SA1,2024/10/01 06:35:00,1331.03,62.18,TRADE
SA1,2024/10/01 06:40:00,1349.39,54.59,TRADE
SA1,2024/10/01 06:45:00,1341.86,58.10,TRADE
SA1,2024/10/01 06:50:00,1359.23,98.99,TRADE
SA1,2024/10/01 06:55:00,1360.41,104.44,TRADE
SA1,2024/10/01 07:00:00,1362.22,98.99,TRADE
SA1,2024/10/01 07:05:00,1366.23,35.95,TRADE
SA1,2024/10/01 07:10:00,1350.45,0,TRADE
SA1,2024/10/01 07:15:00,1334.71,0,TRADE
SA1,2024/10/01 07:20:00,1341.43,0,TRADE
SA1,2024/10/01 07:25:00,1327.68,0,TRADE
SA1,2024/10/01 07:30:00,1299.55,0.19,TRADE
SA1,2024/10/01 07:35:00,1286.95,9.64,TRADE
SA1,2024/10/01 07:40:00,1297.35,10.61,TRADE
SA1,2024/10/01 07:45:00,1261.42,0.22,TRADE
SA1,2024/10/01 07:50:00,1252.89,0.61,TRADE
SA1,2024/10/01 07:55:00,1230.45,0,TRADE
SA1,2024/10/01 08:00:00,1209.73,-10.47,TRADE
SA1,2024/10/01 08:05:00,1201.8,-2.05,TRADE
