REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2024/05/01 00:05:00,1508.17,116.49,TRADE
SA1,2024/05/01 00:10:00,1524.41,114.51,TRADE
SA1,2024/05/01 00:15:00,1512.06,111.98,TRADE
SA1,2024/05/01 00:20:00,1506.05,99.44,TRADE
SA1,2024/05/01 00:25:00,1512.35,99.17,TRADE
SA1,2024/05/01 00:30:00,1483.66,98.10,TRADE
SA1,2024/05/01 00:35:00,1515.89,99.44,TRADE
SA1,2024/05/01 00:40:00,1520.06,98.11,TRADE
SA1,2024/05/01 00:45:00,1517.88,92.12,TRADE
SA1,2024/05/01 00:50:00,1522.25,91.72,TRADE
SA1,2024/05/01 00:55:00,1516.76,96.52,TRADE
SA1,2024/05/01 01:00:00,1509.21,92.15,TRADE
SA1,2024/05/01 01:05:00,1494.35,95.62,TRADE
SA1,2024/05/01 01:10:00,1494.61,101.77,TRADE
SA1,2024/05/01 01:15:00,1497.14,99.44,TRADE
SA1,2024/05/01 01:20:00,1475.89,93.57,TRADE
SA1,2024/05/01 01:25:00,1452.45,53.44,TRADE
SA1,2024/05/01 01:30:00,1461.36,95.12,TRADE
SA1,2024/05/01 01:35:00,1454.26,122.84,TRADE
SA1,2024/05/01 01:40:00,1456.54,54.63,TRADE
SA1,2024/05/01 01:45:00,1444.91,77.96,TRADE
SA1,2024/05/01 01:50:00,1427.39,69.22,TRADE
SA1,2024/05/01 01:55:00,1437.12,76.86,TRADE
SA1,2024/05/01 02:00:00,1430.61,85.01,TRADE
SA1,2024/05/01 02:05:00,1424.78,77,TRADE
SA1,2024/05/01 02:10:00,1430.14,69.04,TRADE
SA1,2024/05/01 02:15:00,1414.31,99.44,TRADE
SA1,2024/05/01 02:20:00,1402.68,54.86,TRADE
SA1,2024/05/01 02:25:00,1395.57,68.78,TRADE
SA1,2024/05/01 02:30:00,1389.23,81.22,TRADE
SA1,2024/05/01 02:35:00,1367.12,76.36,TRADE
SA1,2024/05/01 02:40:00,1357.91,53.89,TRADE
SA1,2024/05/01 02:45:00,1362.15,60.07,TRADE
SA1,2024/05/01 02:50:00,1377.48,107.67,TRADE
SA1,2024/05/01 02:55:00,1374.31,55.85,TRADE
SA1,2024/05/01 03:00:00,1368.74,88.93,TRADE
SA1,2024/05/01 03:05:00,1351.89,106.53,TRADE
SA1,2024/05/01 03:10:00,1354.35,69.10,TRADE
SA1,2024/05/01 03:15:00,1346.17,68.48,TRADE
SA1,2024/05/01 03:20:00,1338.01,82.04,TRADE
SA1,2024/05/01 03:25:00,1346.66,99.44,TRADE
SA1,2024/05/01 03:30:00,1341.87,77.62,TRADE
SA1,2024/05/01 03:35:00,1352.76,60.04,TRADE
SA1,2024/05/01 03:40:00,1365.17,87.22,TRADE
SA1,2024/05/01 03:45:00,1362.03,99.44,TRADE
SA1,2024/05/01 03:50:00,1349.47,76.67,TRADE
SA1,2024/05/01 03:55:00,1356.54,66.88,TRADE
SA1,2024/05/01 04:00:00,1356.97,82.01,TRADE
SA1,2024/05/01 04:05:00,1341.39,100.44,TRADE
SA1,2024/05/01 04:10:00,1372.1,85.89,TRADE
SA1,2024/05/01 04:15:00,1353.01,77.41,TRADE
SA1,2024/05/01 04:20:00,1356.97,83.80,TRADE
SA1,2024/05/01 04:25:00,1348.47,83.94,TRADE
SA1,2024/05/01 04:30:00,1343.86,83.95,TRADE
SA1,2024/05/01 04:35:00,1332.29,79.69,TRADE
SA1,2024/05/01 04:40:00,1341.64,92.66,TRADE
SA1,2024/05/01 04:45:00,1326.16,70.48,TRADE
SA1,2024/05/01 04:50:00,1349.3,95.70,TRADE
SA1,2024/05/01 04:55:00,1338.3,93.54,TRADE
SA1,2024/05/01 05:00:00,1335.35,96.93,TRADE
SA1,2024/05/01 05:05:00,1332.71,76.55,TRADE
SA1,2024/05/01 05:10:00,1337.27,96.17,TRADE
SA1,2024/05/01 05:15:00,1328.78,94.91,TRADE
SA1,2024/05/01 05:20:00,1335.58,100.44,TRADE
SA1,2024/05/01 05:25:00,1326.68,104.47,TRADE
SA1,2024/05/01 05:30:00,1339.35,111.41,TRADE
SA1,2024/05/01 05:35:00,1349.69,90.37,TRADE
SA1,2024/05/01 05:40:00,1346.37,90.64,TRADE
SA1,2024/05/01 05:45:00,1356.69,79.22,TRADE
SA1,2024/05/01 05:50:00,1381.03,89.75,TRADE
SA1,2024/05/01 05:55:00,1392.8,94.80,TRADE
SA1,2024/05/01 06:00:00,1393.51,102.51,TRADE
SA1,2024/05/01 06:05:00,1410.66,78.38,TRADE
SA1,2024/05/01 06:10:00,1417.54,100.44,TRADE
SA1,2024/05/01 06:15:00,1440.67,131.54,TRADE
SA1,2024/05/01 06:20:00,1422.02,79.97,TRADE
SA1,2024/05/01 06:25:00,1446.1,100.44,TRADE
SA1,2024/05/01 06:30:00,1454.06,119.85,TRADE
SA1,2024/05/01 06:35:00,1490.95,138,TRADE
SA1,2024/05/01 06:40:00,1514.72,138,TRADE
SA1,2024/05/01 06:45:00,1551.32,130.93,TRADE
SA1,2024/05/01 06:50:00,1583.09,140.45,TRADE
SA1,2024/05/01 06:55:00,1601.18,135.89,TRADE
SA1,2024/05/01 07:00:00,1586.81,138,TRADE
SA1,2024/05/01 07:05:00,1593.7,138,TRADE
SA1,2024/05/01 07:10:00,1587.86,139.08,TRADE
SA1,2024/05/01 07:15:00,1618.86,140.61,TRADE
SA1,2024/05/01 07:20:00,1630.21,141.35,TRADE
SA1,2024/05/01 07:25:00,1644.16,140.68,TRADE
SA1,2024/05/01 07:30:00,1664.96,140.08,TRADE
SA1,2024/05/01 07:35:00,1660.06,230,TRADE
SA1,2024/05/01 07:40:00,1692.8,100.44,TRADE
SA1,2024/05/01 07:45:00,1711.27,100.44,TRADE
SA1,2024/05/01 07:50:00,1706.96,100.76,TRADE
SA1,2024/05/01 07:55:00,1711.18,85.01,TRADE
SA1,2024/05/01 08:00:00,1703.89,67.50,TRADE
SA1,2024/05/01 08:05:00,1689.07,116.13,TRADE
SA1,2024/05/01 08:10:00,1684.4,108.63,TRADE
SA1,2024/05/01 08:15:00,1672.73,104.02,TRADE
SA1,2024/05/01 08:20:00,1660.54,82.02,TRADE
SA1,2024/05/01 08:25:00,1640.2,82.03,TRADE
SA1,2024/05/01 08:30:00,1632.86,100.44,TRADE
SA1,2024/05/01 08:35:00,1616.65,93.81,TRADE
SA1,2024/05/01 08:40:00,1604.32,99.09,TRADE
SA1,2024/05/01 08:45:00,1578.04,113.52,TRADE
SA1,2024/05/01 08:50:00,1554.08,110.03,TRADE
SA1,2024/05/01 08:55:00,1575.63,142.96,TRADE
SA1,2024/05/01 09:00:00,1521.99,98.08,TRADE
SA1,2024/05/01 09:05:00,1525.2,111.13,TRADE
SA1,2024/05/01 09:10:00,1468.62,109.13,TRADE
SA1,2024/05/01 09:15:00,1429.57,105.07,TRADE
SA1,2024/05/01 09:20:00,1417.89,108.07,TRADE
SA1,2024/05/01 09:25:00,1398.61,98.38,TRADE
SA1,2024/05/01 09:30:00,1392.29,57.57,TRADE
SA1,2024/05/01 09:35:00,1365.45,9.19,TRADE
SA1,2024/05/01 09:40:00,1374.13,42.80,TRADE
SA1,2024/05/01 09:45:00,1361.27,20.21,TRADE
SA1,2024/05/01 09:50:00,1351.36,20,TRADE
SA1,2024/05/01 09:55:00,1322.86,16.05,TRADE
