REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2025/04/01 00:05:00,1418.22,23.61,TRADE
SA1,2025/04/01 00:10:00,1424.33,23.59,TRADE
SA1,2025/04/01 00:15:00,1437.56,23.71,TRADE
SA1,2025/04/01 00:20:00,1434.9,23.75,TRADE
SA1,2025/04/01 00:25:00,1438.65,23.81,TRADE
SA1,2025/04/01 00:30:00,1439.66,9.73,TRADE
SA1,2025/04/01 00:35:00,1441.56,9.77,TRADE
SA1,2025/04/01 00:40:00,1461.32,9.82,TRADE
SA1,2025/04/01 00:45:00,1467.64,9.89,TRADE
SA1,2025/04/01 00:50:00,1464.58,7.27,TRADE
SA1,2025/04/01 00:55:00,1461.74,9.93,TRADE
SA1,2025/04/01 01:00:00,1451.85,9.92,TRADE
SA1,2025/04/01 01:05:00,1449.34,9.89,TRADE
SA1,2025/04/01 01:10:00,1447.03,9.85,TRADE
SA1,2025/04/01 01:15:00,1424.52,0,TRADE
SA1,2025/04/01 01:20:00,1413.78,9.81,TRADE
SA1,2025/04/01 01:25:00,1405.09,9.81,TRADE
SA1,2025/04/01 01:30:00,1405.5,9.84,TRADE
SA1,2025/04/01 01:35:00,1395.58,9.77,TRADE
SA1,2025/04/01 01:40:00,1393.18,9.76,TRADE
SA1,2025/04/01 01:45:00,1399.84,0,TRADE
SA1,2025/04/01 01:50:00,1390.1,9.78,TRADE
SA1,2025/04/01 01:55:00,1401.81,9.72,TRADE
SA1,2025/04/01 02:00:00,1392.24,9.69,TRADE
SA1,2025/04/01 02:05:00,1393.71,9.72,TRADE
SA1,2025/04/01 02:10:00,1392.99,9.75,TRADE
SA1,2025/04/01 02:15:00,1386.82,9.77,TRADE
SA1,2025/04/01 02:20:00,1373.24,8.08,TRADE
SA1,2025/04/01 02:25:00,1360.85,0,TRADE
SA1,2025/04/01 02:30:00,1357.6,9.71,TRADE
SA1,2025/04/01 02:35:00,1350.13,9.70,TRADE
SA1,2025/04/01 02:40:00,1343.9,9.64,TRADE
