REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2023/04/01 00:05:00,1289.19,123.64,TRADE
SA1,2023/04/01 00:10:00,1302.9,139.31,TRADE
SA1,2023/04/01 00:15:00,1298.72,124.40,TRADE
SA1,2023/04/01 00:20:00,1308.65,130.35,TRADE
SA1,2023/04/01 00:25:00,1322.66,125.90,TRADE
SA1,2023/04/01 00:30:00,1307.14,125.95,TRADE
SA1,2023/04/01 00:35:00,1322.51,137.60,TRADE
SA1,2023/04/01 00:40:00,1322.09,155.14,TRADE
SA1,2023/04/01 00:45:00,1314.48,152.75,TRADE
SA1,2023/04/01 00:50:00,1288.06,144.45,TRADE
SA1,2023/04/01 00:55:00,1288.99,130.43,TRADE
SA1,2023/04/01 01:00:00,1285.72,127.38,TRADE
SA1,2023/04/01 01:05:00,1266.75,120.44,TRADE
SA1,2023/04/01 01:10:00,1262.55,124.78,TRADE
SA1,2023/04/01 01:15:00,1246.5,128.21,TRADE
SA1,2023/04/01 01:20:00,1240.69,124.31,TRADE
SA1,2023/04/01 01:25:00,1233.31,124.77,TRADE
SA1,2023/04/01 01:30:00,1238.24,120.44,TRADE
SA1,2023/04/01 01:35:00,1219.13,155.51,TRADE
SA1,2023/04/01 01:40:00,1214.24,156.71,TRADE
SA1,2023/04/01 01:45:00,1188.86,136.01,TRADE
SA1,2023/04/01 01:50:00,1191.91,150.21,TRADE
SA1,2023/04/01 01:55:00,1184.13,149.21,TRADE
SA1,2023/04/01 02:00:00,1180.31,154.08,TRADE
SA1,2023/04/01 02:05:00,1173.48,172.44,TRADE
SA1,2023/04/01 02:10:00,1172.74,192.90,TRADE
SA1,2023/04/01 02:15:00,1178.04,172.15,TRADE
SA1,2023/04/01 02:20:00,1142.3,161.57,TRADE
SA1,2023/04/01 02:25:00,1135.39,166.69,TRADE
SA1,2023/04/01 02:30:00,1133.21,166.30,TRADE
SA1,2023/04/01 02:35:00,1128.23,140.26,TRADE
SA1,2023/04/01 02:40:00,1139.82,144.37,TRADE
SA1,2023/04/01 02:45:00,1119.85,112.21,TRADE
SA1,2023/04/01 02:50:00,1108.21,132.78,TRADE
SA1,2023/04/01 02:55:00,1135.74,167.17,TRADE
SA1,2023/04/01 03:00:00,1110.49,136.26,TRADE
SA1,2023/04/01 03:05:00,1119.27,168.07,TRADE
SA1,2023/04/01 03:10:00,1100.44,145.58,TRADE
SA1,2023/04/01 03:15:00,1089.36,166.28,TRADE
SA1,2023/04/01 03:20:00,1082.6,166.69,TRADE
SA1,2023/04/01 03:25:00,1087.31,145.48,TRADE
SA1,2023/04/01 03:30:00,1087.28,131.24,TRADE
SA1,2023/04/01 03:35:00,1081.78,123.43,TRADE
SA1,2023/04/01 03:40:00,1104.78,131.04,TRADE
SA1,2023/04/01 03:45:00,1094.67,127.95,TRADE
SA1,2023/04/01 03:50:00,1104.23,123.68,TRADE
SA1,2023/04/01 03:55:00,1105.38,124.15,TRADE
SA1,2023/04/01 04:00:00,1090.73,141.35,TRADE
SA1,2023/04/01 04:05:00,1107.75,142.38,TRADE
SA1,2023/04/01 04:10:00,1083.93,137.95,TRADE
SA1,2023/04/01 04:15:00,1076.15,119.25,TRADE
SA1,2023/04/01 04:20:00,1082.16,107.71,TRADE
SA1,2023/04/01 04:25:00,1083.48,123.28,TRADE
SA1,2023/04/01 04:30:00,1072.02,132.69,TRADE
SA1,2023/04/01 04:35:00,1093.93,121.37,TRADE
SA1,2023/04/01 04:40:00,1104.49,140.83,TRADE
SA1,2023/04/01 04:45:00,1108.28,123.73,TRADE
SA1,2023/04/01 04:50:00,1094.09,126.02,TRADE
SA1,2023/04/01 04:55:00,1103.43,140.36,TRADE
SA1,2023/04/01 05:00:00,1096.7,142.03,TRADE
SA1,2023/04/01 05:05:00,1112.2,141.20,TRADE
SA1,2023/04/01 05:10:00,1107.43,143.92,TRADE
SA1,2023/04/01 05:15:00,1108.01,140.36,TRADE
SA1,2023/04/01 05:20:00,1114.1,143.39,TRADE
SA1,2023/04/01 05:25:00,1122.81,141.11,TRADE
SA1,2023/04/01 05:30:00,1126.21,147.33,TRADE
SA1,2023/04/01 05:35:00,1138.38,145.76,TRADE
SA1,2023/04/01 05:40:00,1148.42,146.62,TRADE
SA1,2023/04/01 05:45:00,1156.74,146.06,TRADE
SA1,2023/04/01 05:50:00,1161.9,144.46,TRADE
SA1,2023/04/01 05:55:00,1167.38,142.72,TRADE
SA1,2023/04/01 06:00:00,1178.96,148.87,TRADE
SA1,2023/04/01 06:05:00,1188.94,172.44,TRADE
SA1,2023/04/01 06:10:00,1194.8,171.89,TRADE
SA1,2023/04/01 06:15:00,1205.06,181.42,TRADE
SA1,2023/04/01 06:20:00,1199.41,182.38,TRADE
SA1,2023/04/01 06:25:00,1211.06,181.40,TRADE
SA1,2023/04/01 06:30:00,1220.66,183.18,TRADE
SA1,2023/04/01 06:35:00,1229.77,184.28,TRADE
SA1,2023/04/01 06:40:00,1244.53,186.23,TRADE
SA1,2023/04/01 06:45:00,1246.87,186.22,TRADE
SA1,2023/04/01 06:50:00,1257.84,153.89,TRADE
SA1,2023/04/01 06:55:00,1287.33,153.84,TRADE
SA1,2023/04/01 07:00:00,1259.17,152.25,TRADE
SA1,2023/04/01 07:05:00,1258.41,158.86,TRADE
SA1,2023/04/01 07:10:00,1251.04,150.55,TRADE
SA1,2023/04/01 07:15:00,1260.91,128.47,TRADE
SA1,2023/04/01 07:20:00,1252.54,134.78,TRADE
SA1,2023/04/01 07:25:00,1249.92,107.23,TRADE
SA1,2023/04/01 07:30:00,1237.25,121.84,TRADE
SA1,2023/04/01 07:35:00,1200.59,123.14,TRADE
SA1,2023/04/01 07:40:00,1207,120.44,TRADE
SA1,2023/04/01 07:45:00,1204.94,101.70,TRADE
SA1,2023/04/01 07:50:00,1170.92,84.61,TRADE
SA1,2023/04/01 07:55:00,1190.06,101.17,TRADE
SA1,2023/04/01 08:00:00,1193.61,81.63,TRADE
SA1,2023/04/01 08:05:00,1142.63,56.85,TRADE
SA1,2023/04/01 08:10:00,1145.38,74.61,TRADE
SA1,2023/04/01 08:15:00,1112.87,77,TRADE
SA1,2023/04/01 08:20:00,1092.39,91.84,TRADE
SA1,2023/04/01 08:25:00,1075.39,102.85,TRADE
SA1,2023/04/01 08:30:00,1075.57,70.41,TRADE
SA1,2023/04/01 08:35:00,1075.86,61.53,TRADE
SA1,2023/04/01 08:40:00,1075.47,56.58,TRADE
SA1,2023/04/01 08:45:00,1059.06,32.37,TRADE
SA1,2023/04/01 08:50:00,1027.43,55.63,TRADE
SA1,2023/04/01 08:55:00,1013.66,23.67,TRADE
SA1,2023/04/01 09:00:00,976.21,28.54,TRADE
SA1,2023/04/01 09:05:00,1001,11.08,TRADE
SA1,2023/04/01 09:10:00,973.63,-9.10,TRADE
SA1,2023/04/01 09:15:00,938.22,-33.72,TRADE
SA1,2023/04/01 09:20:00,913.94,-46.70,TRADE
SA1,2023/04/01 09:25:00,883.86,-37.85,TRADE
SA1,2023/04/01 09:30:00,852.47,-46.90,TRADE
SA1,2023/04/01 09:35:00,837.28,-48.50,TRADE
SA1,2023/04/01 09:40:00,816.94,-48.50,TRADE
SA1,2023/04/01 09:45:00,799.23,-50,TRADE
SA1,2023/04/01 09:50:00,786.85,-53,TRADE
SA1,2023/04/01 09:55:00,754.69,-50,TRADE
SA1,2023/04/01 10:00:00,740.52,-48.50,TRADE
SA1,2023/04/01 10:05:00,748.06,-55,TRADE
SA1,2023/04/01 10:10:00,752.46,-55,TRADE
SA1,2023/04/01 10:15:00,745.04,-55,TRADE
SA1,2023/04/01 10:20:00,722,-53,TRADE
SA1,2023/04/01 10:25:00,715.63,-53.26,TRADE
SA1,2023/04/01 10:30:00,719.1,-55,TRADE
SA1,2023/04/01 10:35:00,686.98,-55.30,TRADE
SA1,2023/04/01 10:40:00,676.29,-88,TRADE
SA1,2023/04/01 10:45:00,674.33,-88,TRADE
SA1,2023/04/01 10:50:00,646.67,-48.50,TRADE
SA1,2023/04/01 10:55:00,646.66,-46.90,TRADE
SA1,2023/04/01 11:00:00,655.91,-46.90,TRADE
SA1,2023/04/01 11:05:00,580.39,-48.50,TRADE
SA1,2023/04/01 11:10:00,580.88,-46.90,TRADE
SA1,2023/04/01 11:15:00,520.96,-53,TRADE
SA1,2023/04/01 11:20:00,505.68,-46.90,TRADE
SA1,2023/04/01 11:25:00,500.62,-21.97,TRADE
SA1,2023/04/01 11:30:00,463.39,-46.90,TRADE
SA1,2023/04/01 11:35:00,516.62,-46.90,TRADE
SA1,2023/04/01 11:40:00,494.15,-46.80,TRADE
SA1,2023/04/01 11:45:00,492.79,-32.01,TRADE
SA1,2023/04/01 11:50:00,486.67,0,TRADE
SA1,2023/04/01 11:55:00,473.4,-46.80,TRADE
SA1,2023/04/01 12:00:00,535.43,17.58,TRADE
SA1,2023/04/01 12:05:00,509.3,24.83,TRADE
SA1,2023/04/01 12:10:00,507.4,-4.61,TRADE
SA1,2023/04/01 12:15:00,526.34,-16.95,TRADE
SA1,2023/04/01 12:20:00,550.9,39.91,TRADE
SA1,2023/04/01 12:25:00,543.01,45.19,TRADE
SA1,2023/04/01 12:30:00,562.85,-17.56,TRADE
SA1,2023/04/01 12:35:00,601.85,-17.16,TRADE
SA1,2023/04/01 12:40:00,647.71,46.24,TRADE
SA1,2023/04/01 12:45:00,636.04,18.81,TRADE
SA1,2023/04/01 12:50:00,623.65,-38.61,TRADE
SA1,2023/04/01 12:55:00,644.75,-17.57,TRADE
SA1,2023/04/01 13:00:00,623.69,43.99,TRADE
SA1,2023/04/01 13:05:00,592.5,18.32,TRADE
SA1,2023/04/01 13:10:00,598.04,-17.67,TRADE
SA1,2023/04/01 13:15:00,577.31,18.32,TRADE
SA1,2023/04/01 13:20:00,569.22,38.52,TRADE
SA1,2023/04/01 13:25:00,541.66,0,TRADE
SA1,2023/04/01 13:30:00,555.97,-14.34,TRADE
SA1,2023/04/01 13:35:00,548.04,11.11,TRADE
SA1,2023/04/01 13:40:00,566.59,32.61,TRADE
SA1,2023/04/01 13:45:00,552.55,42.07,TRADE
SA1,2023/04/01 13:50:00,567.5,92.15,TRADE
SA1,2023/04/01 13:55:00,557.47,2.63,TRADE
SA1,2023/04/01 14:00:00,580.29,17.04,TRADE
SA1,2023/04/01 14:05:00,582.47,40.69,TRADE
SA1,2023/04/01 14:10:00,564.51,59.69,TRADE
SA1,2023/04/01 14:15:00,573.5,7.89,TRADE
SA1,2023/04/01 14:20:00,594.06,23.94,TRADE
SA1,2023/04/01 14:25:00,596.02,-9.71,TRADE
SA1,2023/04/01 14:30:00,630.91,-0.89,TRADE
SA1,2023/04/01 14:35:00,651.39,-24.45,TRADE
SA1,2023/04/01 14:40:00,666.17,-33.51,TRADE
SA1,2023/04/01 14:45:00,663.55,-20.27,TRADE
SA1,2023/04/01 14:50:00,669.36,7.86,TRADE
SA1,2023/04/01 14:55:00,668.88,8.31,TRADE
SA1,2023/04/01 15:00:00,681.7,53.05,TRADE
SA1,2023/04/01 15:05:00,669.92,67.27,TRADE
SA1,2023/04/01 15:10:00,680.81,-17.65,TRADE
SA1,2023/04/01 15:15:00,671.37,30.30,TRADE
SA1,2023/04/01 15:20:00,692.42,116.91,TRADE
SA1,2023/04/01 15:25:00,696.07,51.55,TRADE
SA1,2023/04/01 15:30:00,682.05,52.61,TRADE
SA1,2023/04/01 15:35:00,713.04,96.48,TRADE
SA1,2023/04/01 15:40:00,710.6,93.08,TRADE
SA1,2023/04/01 15:45:00,702.88,59.43,TRADE
SA1,2023/04/01 15:50:00,726.72,52.17,TRADE
SA1,2023/04/01 15:55:00,766.61,53.03,TRADE
SA1,2023/04/01 16:00:00,820.11,53.47,TRADE
SA1,2023/04/01 16:05:00,842.68,65.03,TRADE
SA1,2023/04/01 16:10:00,844.44,87.98,TRADE
SA1,2023/04/01 16:15:00,846.51,113.33,TRADE
SA1,2023/04/01 16:20:00,926.49,124.94,TRADE
SA1,2023/04/01 16:25:00,919.16,140.73,TRADE
SA1,2023/04/01 16:30:00,901.31,138.41,TRADE
SA1,2023/04/01 16:35:00,916.85,86.88,TRADE
SA1,2023/04/01 16:40:00,969.12,93.56,TRADE
SA1,2023/04/01 16:45:00,962.42,121.24,TRADE
SA1,2023/04/01 16:50:00,992.29,157.44,TRADE
SA1,2023/04/01 16:55:00,1013.88,179.44,TRADE
SA1,2023/04/01 17:00:00,1023.19,157.33,TRADE
SA1,2023/04/01 17:05:00,1023.61,158.36,TRADE
SA1,2023/04/01 17:10:00,1039.22,157.62,TRADE
SA1,2023/04/01 17:15:00,1056.51,205.11,TRADE
SA1,2023/04/01 17:20:00,1075.62,135.61,TRADE
SA1,2023/04/01 17:25:00,1123.86,217.45,TRADE
SA1,2023/04/01 17:30:00,1140.59,224.66,TRADE
SA1,2023/04/01 17:35:00,1142.61,132.04,TRADE
SA1,2023/04/01 17:40:00,1170.49,139.43,TRADE
SA1,2023/04/01 17:45:00,1193.61,137.51,TRADE
SA1,2023/04/01 17:50:00,1222.11,150.77,TRADE
SA1,2023/04/01 17:55:00,1237.03,156.44,TRADE
SA1,2023/04/01 18:00:00,1242.54,157.38,TRADE
SA1,2023/04/01 18:05:00,1252.89,156.01,TRADE
SA1,2023/04/01 18:10:00,1288.53,157.22,TRADE
SA1,2023/04/01 18:15:00,1307.35,242.98,TRADE
SA1,2023/04/01 18:20:00,1323.15,248,TRADE
SA1,2023/04/01 18:25:00,1356.77,137.80,TRADE
SA1,2023/04/01 18:30:00,1371.02,128.40,TRADE
SA1,2023/04/01 18:35:00,1356.59,258.48,TRADE
SA1,2023/04/01 18:40:00,1368.45,256.19,TRADE
SA1,2023/04/01 18:45:00,1369.14,172.44,TRADE
SA1,2023/04/01 18:50:00,1367.96,153.83,TRADE
SA1,2023/04/01 18:55:00,1390.68,149.49,TRADE
SA1,2023/04/01 19:00:00,1397.8,117.18,TRADE
