REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2025/08/01 00:05:00,1692.01,180.86,TRADE
SA1,2025/08/01 00:10:00,1687.43,207.74,TRADE
SA1,2025/08/01 00:15:00,1677.01,178.70,TRADE
SA1,2025/08/01 00:20:00,1683.64,176.50,TRADE
SA1,2025/08/01 00:25:00,1675.67,263.72,TRADE
SA1,2025/08/01 00:30:00,1681.06,178.70,TRADE
SA1,2025/08/01 00:35:00,1684.53,276.63,TRADE
SA1,2025/08/01 00:40:00,1690.38,170.44,TRADE
SA1,2025/08/01 00:45:00,1692.58,188.55,TRADE
SA1,2025/08/01 00:50:00,1686.91,276.63,TRADE
SA1,2025/08/01 00:55:00,1665.26,169,TRADE
SA1,2025/08/01 01:00:00,1673.27,158.11,TRADE
SA1,2025/08/01 01:05:00,1673.07,299.98,TRADE
SA1,2025/08/01 01:10:00,1633.04,299.44,TRADE
SA1,2025/08/01 01:15:00,1621.13,154.53,TRADE
SA1,2025/08/01 01:20:00,1637.32,165.70,TRADE
SA1,2025/08/01 01:25:00,1623.65,170.44,TRADE
SA1,2025/08/01 01:30:00,1605.19,167.28,TRADE
SA1,2025/08/01 01:35:00,1624.69,170.44,TRADE
SA1,2025/08/01 01:40:00,1641.48,170.44,TRADE
SA1,2025/08/01 01:45:00,1623.29,161.50,TRADE
SA1,2025/08/01 01:50:00,1627.16,166.38,TRADE
SA1,2025/08/01 01:55:00,1609.13,170,TRADE
SA1,2025/08/01 02:00:00,1599.79,165.81,TRADE
SA1,2025/08/01 02:05:00,1599.83,222.41,TRADE
SA1,2025/08/01 02:10:00,1587.51,195.52,TRADE
SA1,2025/08/01 02:15:00,1571.88,170.44,TRADE
SA1,2025/08/01 02:20:00,1566.41,170.44,TRADE
SA1,2025/08/01 02:25:00,1566.04,181.73,TRADE
SA1,2025/08/01 02:30:00,1557.85,170.11,TRADE
SA1,2025/08/01 02:35:00,1558.29,170.44,TRADE
SA1,2025/08/01 02:40:00,1562.72,170.44,TRADE
SA1,2025/08/01 02:45:00,1568.03,170.44,TRADE
SA1,2025/08/01 02:50:00,1552.91,148.49,TRADE
SA1,2025/08/01 02:55:00,1563.54,176.95,TRADE
SA1,2025/08/01 03:00:00,1525.12,141.71,TRADE
SA1,2025/08/01 03:05:00,1530.21,178.70,TRADE
SA1,2025/08/01 03:10:00,1518.56,273.73,TRADE
SA1,2025/08/01 03:15:00,1506.67,138.18,TRADE
SA1,2025/08/01 03:20:00,1516.81,153.17,TRADE
SA1,2025/08/01 03:25:00,1525.4,170.44,TRADE
SA1,2025/08/01 03:30:00,1503.33,175.13,TRADE
SA1,2025/08/01 03:35:00,1498.34,138.33,TRADE
SA1,2025/08/01 03:40:00,1510.53,175.82,TRADE
SA1,2025/08/01 03:45:00,1488.23,170.44,TRADE
SA1,2025/08/01 03:50:00,1485.1,172.69,TRADE
SA1,2025/08/01 03:55:00,1474.38,170.44,TRADE
SA1,2025/08/01 04:00:00,1496.29,170.44,TRADE
SA1,2025/08/01 04:05:00,1506.06,146.69,TRADE
SA1,2025/08/01 04:10:00,1581.72,173.40,TRADE
SA1,2025/08/01 04:15:00,1561.38,170.44,TRADE
SA1,2025/08/01 04:20:00,1554.91,170.44,TRADE
SA1,2025/08/01 04:25:00,1573.96,170.44,TRADE
SA1,2025/08/01 04:30:00,1541.68,173.12,TRADE
SA1,2025/08/01 04:35:00,1529.05,170.44,TRADE
SA1,2025/08/01 04:40:00,1539.77,170.44,TRADE
SA1,2025/08/01 04:45:00,1551.43,186.12,TRADE
SA1,2025/08/01 04:50:00,1553.4,178.70,TRADE
