REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2025/06/01 00:05:00,1553.72,134.12,TRADE
SA1,2025/06/01 00:10:00,1550.71,136.19,TRADE
SA1,2025/06/01 00:15:00,1566.88,138,TRADE
SA1,2025/06/01 00:20:00,1559.99,138,TRADE
SA1,2025/06/01 00:25:00,1576.86,141.83,TRADE
SA1,2025/06/01 00:30:00,1561.55,138,TRADE
SA1,2025/06/01 00:35:00,1571.71,151.11,TRADE
SA1,2025/06/01 00:40:00,1558.51,152.76,TRADE
SA1,2025/06/01 00:45:00,1560.47,151.67,TRADE
SA1,2025/06/01 00:50:00,1559.11,150.39,TRADE
SA1,2025/06/01 00:55:00,1571.7,150.94,TRADE
SA1,2025/06/01 01:00:00,1566.18,138.04,TRADE
SA1,2025/06/01 01:05:00,1552.85,148.50,TRADE
SA1,2025/06/01 01:10:00,1548.27,141,TRADE
SA1,2025/06/01 01:15:00,1530.92,147.18,TRADE
SA1,2025/06/01 01:20:00,1515.14,132.71,TRADE
SA1,2025/06/01 01:25:00,1501.37,114.59,TRADE
SA1,2025/06/01 01:30:00,1481.7,104.56,TRADE
SA1,2025/06/01 01:35:00,1470.24,111.26,TRADE
SA1,2025/06/01 01:40:00,1471.12,112.75,TRADE
SA1,2025/06/01 01:45:00,1470.68,108.33,TRADE
SA1,2025/06/01 01:50:00,1449.69,79.23,TRADE
SA1,2025/06/01 01:55:00,1443.62,76.38,TRADE
SA1,2025/06/01 02:00:00,1433.57,74.96,TRADE
SA1,2025/06/01 02:05:00,1450.58,76.91,TRADE
SA1,2025/06/01 02:10:00,1435.33,81.41,TRADE
SA1,2025/06/01 02:15:00,1429.55,80.15,TRADE
SA1,2025/06/01 02:20:00,1424.84,74.56,TRADE
SA1,2025/06/01 02:25:00,1412.78,71.13,TRADE
SA1,2025/06/01 02:30:00,1396.51,67.14,TRADE
SA1,2025/06/01 02:35:00,1409.48,74.04,TRADE
SA1,2025/06/01 02:40:00,1419.29,69.19,TRADE
SA1,2025/06/01 02:45:00,1419.33,66.55,TRADE
SA1,2025/06/01 02:50:00,1396.39,61.37,TRADE
SA1,2025/06/01 02:55:00,1395.01,66.89,TRADE
SA1,2025/06/01 03:00:00,1387.08,57.05,TRADE
SA1,2025/06/01 03:05:00,1379.06,64.43,TRADE
SA1,2025/06/01 03:10:00,1385.85,72.54,TRADE
SA1,2025/06/01 03:15:00,1377.72,60.72,TRADE
SA1,2025/06/01 03:20:00,1383.17,58.21,TRADE
SA1,2025/06/01 03:25:00,1379.8,45.52,TRADE
SA1,2025/06/01 03:30:00,1372.09,45.62,TRADE
SA1,2025/06/01 03:35:00,1374.25,48.99,TRADE
SA1,2025/06/01 03:40:00,1414.62,51.24,TRADE
SA1,2025/06/01 03:45:00,1415.43,53.15,TRADE
SA1,2025/06/01 03:50:00,1417.41,50.07,TRADE
SA1,2025/06/01 03:55:00,1413.99,46.98,TRADE
SA1,2025/06/01 04:00:00,1411.71,50.42,TRADE
SA1,2025/06/01 04:05:00,1405.66,54.55,TRADE
SA1,2025/06/01 04:10:00,1387.2,45.85,TRADE
SA1,2025/06/01 04:15:00,1392.78,53.93,TRADE
SA1,2025/06/01 04:20:00,1370.22,53.60,TRADE
SA1,2025/06/01 04:25:00,1374.98,53.79,TRADE
SA1,2025/06/01 04:30:00,1366.8,39.94,TRADE
SA1,2025/06/01 04:35:00,1375.94,43.10,TRADE
SA1,2025/06/01 04:40:00,1364.37,44.57,TRADE
SA1,2025/06/01 04:45:00,1354.54,53.18,TRADE
SA1,2025/06/01 04:50:00,1350.38,55.62,TRADE
SA1,2025/06/01 04:55:00,1351.99,55.94,TRADE
SA1,2025/06/01 05:00:00,1351.44,56.06,TRADE
SA1,2025/06/01 05:05:00,1356.96,56.25,TRADE
SA1,2025/06/01 05:10:00,1362.4,55.60,TRADE
SA1,2025/06/01 05:15:00,1364.45,45.55,TRADE
SA1,2025/06/01 05:20:00,1347.64,45.06,TRADE
SA1,2025/06/01 05:25:00,1348.33,41.62,TRADE
SA1,2025/06/01 05:30:00,1344.47,40.89,TRADE
SA1,2025/06/01 05:35:00,1355.54,44.73,TRADE
SA1,2025/06/01 05:40:00,1349.93,45.17,TRADE
SA1,2025/06/01 05:45:00,1346.89,48.82,TRADE
SA1,2025/06/01 05:50:00,1352.35,49.38,TRADE
SA1,2025/06/01 05:55:00,1352,49.73,TRADE
SA1,2025/06/01 06:00:00,1354.26,53.27,TRADE
SA1,2025/06/01 06:05:00,1352.16,47.87,TRADE
SA1,2025/06/01 06:10:00,1362,50.67,TRADE
SA1,2025/06/01 06:15:00,1367.17,54.62,TRADE
SA1,2025/06/01 06:20:00,1378.06,54.86,TRADE
SA1,2025/06/01 06:25:00,1375.99,58.72,TRADE
SA1,2025/06/01 06:30:00,1369.89,55.70,TRADE
SA1,2025/06/01 06:35:00,1374.37,57.34,TRADE
SA1,2025/06/01 06:40:00,1396.62,61.92,TRADE
SA1,2025/06/01 06:45:00,1402.79,87.87,TRADE
SA1,2025/06/01 06:50:00,1394.16,77.26,TRADE
SA1,2025/06/01 06:55:00,1419.34,95.23,TRADE
SA1,2025/06/01 07:00:00,1404.14,97.21,TRADE
SA1,2025/06/01 07:05:00,1399.14,76.87,TRADE
SA1,2025/06/01 07:10:00,1398.3,103.74,TRADE
SA1,2025/06/01 07:15:00,1403.22,103.88,TRADE
SA1,2025/06/01 07:20:00,1419.05,110.61,TRADE
SA1,2025/06/01 07:25:00,1436.62,128.62,TRADE
SA1,2025/06/01 07:30:00,1438.53,126.11,TRADE
SA1,2025/06/01 07:35:00,1437.55,125,TRADE
SA1,2025/06/01 07:40:00,1448.4,94.20,TRADE
SA1,2025/06/01 07:45:00,1460,94.68,TRADE
SA1,2025/06/01 07:50:00,1483.03,76.73,TRADE
SA1,2025/06/01 07:55:00,1497.81,77.67,TRADE
SA1,2025/06/01 08:00:00,1489.75,50.01,TRADE
SA1,2025/06/01 08:05:00,1495.63,50.01,TRADE
SA1,2025/06/01 08:10:00,1503.57,50.01,TRADE
SA1,2025/06/01 08:15:00,1505.86,55.68,TRADE
SA1,2025/06/01 08:20:00,1493.25,37.03,TRADE
SA1,2025/06/01 08:25:00,1496.67,50.82,TRADE
SA1,2025/06/01 08:30:00,1485.06,20.79,TRADE
SA1,2025/06/01 08:35:00,1481.57,34.09,TRADE
SA1,2025/06/01 08:40:00,1488.65,46.97,TRADE
SA1,2025/06/01 08:45:00,1484.85,47.36,TRADE
SA1,2025/06/01 08:50:00,1467.62,23.79,TRADE
SA1,2025/06/01 08:55:00,1411.99,20.08,TRADE
SA1,2025/06/01 09:00:00,1374.03,2.07,TRADE
SA1,2025/06/01 09:05:00,1321.61,20.22,TRADE
