REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
SA1,2023/10/01 00:05:00,1435.75,-9.72,TRADE
SA1,2023/10/01 00:10:00,1439.47,-15.92,TRADE
SA1,2023/10/01 00:15:00,1426.97,-15.14,TRADE
SA1,2023/10/01 00:20:00,1409.06,-46.65,TRADE
SA1,2023/10/01 00:25:00,1438.56,-35.99,TRADE
SA1,2023/10/01 00:30:00,1436.94,-11.45,TRADE
SA1,2023/10/01 00:35:00,1432.98,-1,TRADE
SA1,2023/10/01 00:40:00,1423.27,-20.91,TRADE
SA1,2023/10/01 00:45:00,1426.75,-2.06,TRADE
SA1,2023/10/01 00:50:00,1411.12,0,TRADE
SA1,2023/10/01 00:55:00,1416.51,0,TRADE
SA1,2023/10/01 01:00:00,1420.32,-1,TRADE
SA1,2023/10/01 01:05:00,1404.75,-20.19,TRADE
SA1,2023/10/01 01:10:00,1410.49,-19.95,TRADE
SA1,2023/10/01 01:15:00,1373.84,-35.97,TRADE
SA1,2023/10/01 01:20:00,1359.77,-35.99,TRADE
SA1,2023/10/01 01:25:00,1369.55,-46.65,TRADE
SA1,2023/10/01 01:30:00,1343.5,-11.25,TRADE
SA1,2023/10/01 01:35:00,1340.93,-2.06,TRADE
SA1,2023/10/01 01:40:00,1353.58,-35.99,TRADE
SA1,2023/10/01 01:45:00,1326.27,-46.65,TRADE
SA1,2023/10/01 01:50:00,1323.22,-35.97,TRADE
SA1,2023/10/01 01:55:00,1339.39,-2.06,TRADE
SA1,2023/10/01 02:00:00,1329.46,-35.99,TRADE
SA1,2023/10/01 02:05:00,1335.43,-54,TRADE
SA1,2023/10/01 02:10:00,1344.49,-50.37,TRADE
SA1,2023/10/01 02:15:00,1323.1,-46.65,TRADE
SA1,2023/10/01 02:20:00,1313.54,-46.65,TRADE
SA1,2023/10/01 02:25:00,1303.45,-53,TRADE
SA1,2023/10/01 02:30:00,1296.05,-52.79,TRADE
SA1,2023/10/01 02:35:00,1314.4,-51.51,TRADE
SA1,2023/10/01 02:40:00,1284.47,-58.18,TRADE
SA1,2023/10/01 02:45:00,1266.34,-58.19,TRADE
SA1,2023/10/01 02:50:00,1276.72,-53,TRADE
SA1,2023/10/01 02:55:00,1292.85,-51.51,TRADE
SA1,2023/10/01 03:00:00,1283.12,-52.16,TRADE
SA1,2023/10/01 03:05:00,1292.31,-52.65,TRADE
SA1,2023/10/01 03:10:00,1289.69,-51.51,TRADE
SA1,2023/10/01 03:15:00,1307.84,-46.77,TRADE
SA1,2023/10/01 03:20:00,1276.29,-46.77,TRADE
SA1,2023/10/01 03:25:00,1294.57,-46.65,TRADE
SA1,2023/10/01 03:30:00,1280.83,-46.65,TRADE
SA1,2023/10/01 03:35:00,1283.48,-46.65,TRADE
SA1,2023/10/01 03:40:00,1255.05,-46.65,TRADE
SA1,2023/10/01 03:45:00,1248.3,-35.97,TRADE
SA1,2023/10/01 03:50:00,1230.95,-35.99,TRADE
SA1,2023/10/01 03:55:00,1218.28,-37.94,TRADE
SA1,2023/10/01 04:00:00,1215.22,-35.99,TRADE
SA1,2023/10/01 04:05:00,1225.2,-51.51,TRADE
SA1,2023/10/01 04:10:00,1220.74,-46.77,TRADE
